compound_id,public_id,name
44788,FDB044528,TG(10:0/a-13:0/i-16:0)[rac]
44789,FDB044529,TG(10:0/a-15:0/15:0)[rac]
44790,FDB044530,TG(8:0/13:0/10:0)
44791,FDB044531,TG(8:0/i-20:0/i-14:0)
44792,FDB044532,TG(10:0/8:0/13:0)
44793,FDB044533,TG(8:0/i-18:0/i-15:0)
44794,FDB044534,TG(8:0/i-21:0/i-24:0)
44795,FDB044535,TG(8:0/a-13:0/20:0)[rac]
44796,FDB044536,TG(8:0/13:0/i-21:0)
44797,FDB044537,TG(8:0/17:0/i-16:0)
44798,FDB044538,TG(8:0/13:0/16:0)
44799,FDB044539,TG(10:0/17:0/i-15:0)
44800,FDB044540,TG(8:0/i-17:0/a-21:0)[rac]
44801,FDB044541,TG(10:0/i-17:0/18:0)
44802,FDB044542,TG(10:0/a-15:0/i-12:0)[rac]
44803,FDB044543,TG(10:0/i-13:0/a-13:0)[rac]
44804,FDB044544,TG(8:0/17:0/i-12:0)
44805,FDB044545,TG(8:0/16:0/i-21:0)
44806,FDB044546,TG(8:0/i-19:0/i-12:0)
44807,FDB044547,TG(8:0/i-13:0/10:0)
44808,FDB044548,TG(10:0/i-21:0/19:0)
44809,FDB044549,TG(10:0/i-19:0/i-16:0)
44810,FDB044550,TG(10:0/18:0/a-13:0)[rac]
44811,FDB044551,TG(10:0/22:0/12:0)
44812,FDB044552,TG(8:0/i-19:0/a-21:0)[rac]
44813,FDB044553,TG(10:0/i-24:0/13:0)
44814,FDB044554,TG(10:0/16:0/i-18:0)
44815,FDB044555,TG(10:0/21:0/a-21:0)[rac]
44816,FDB044556,TG(8:0/i-17:0/20:0)
44817,FDB044557,TG(8:0/14:0/14:0)
44818,FDB044558,TG(10:0/8:0/12:0)
44819,FDB044559,TG(8:0/22:0/i-21:0)
44820,FDB044560,TG(8:0/21:0/i-24:0)
44821,FDB044561,TG(10:0/a-17:0/19:0)[rac]
44822,FDB044562,TG(8:0/14:0/i-22:0)
44823,FDB044563,TG(8:0/i-22:0/i-22:0)
44824,FDB044564,TG(8:0/18:0/a-15:0)[rac]
44825,FDB044565,TG(8:0/i-14:0/i-16:0)
44826,FDB044566,TG(8:0/i-15:0/i-21:0)
44827,FDB044567,TG(8:0/i-18:0/i-22:0)
44828,FDB044568,TG(8:0/i-15:0/19:0)
44829,FDB044569,TG(8:0/a-13:0/i-24:0)[rac]
44830,FDB044570,TG(8:0/a-13:0/i-12:0)[rac]
44831,FDB044571,TG(10:0/19:0/15:0)
44832,FDB044572,TG(8:0/18:0/14:0)
44833,FDB044573,TG(8:0/10:0/i-15:0)
44834,FDB044574,TG(10:0/i-22:0/i-24:0)
44835,FDB044575,TG(8:0/a-25:0/i-24:0)[rac]
44836,FDB044576,TG(10:0/14:0/13:0)
44837,FDB044577,TG(8:0/10:0/17:0)
44838,FDB044578,TG(8:0/12:0/18:0)
44839,FDB044579,TG(10:0/i-24:0/12:0)
44840,FDB044580,TG(10:0/i-12:0/i-15:0)
44841,FDB044581,TG(10:0/i-19:0/8:0)
44842,FDB044582,TG(8:0/a-17:0/i-20:0)[rac]
44843,FDB044583,TG(8:0/a-21:0/i-20:0)[rac]
44844,FDB044584,TG(10:0/i-13:0/i-15:0)
44845,FDB044585,TG(10:0/a-21:0/22:0)[rac]
44846,FDB044586,TG(8:0/a-13:0/i-14:0)[rac]
44847,FDB044587,TG(10:0/12:0/i-21:0)
44848,FDB044588,TG(10:0/a-25:0/i-20:0)[rac]
44849,FDB044589,TG(10:0/19:0/a-17:0)[rac]
44850,FDB044590,TG(8:0/i-16:0/i-16:0)
44851,FDB044591,TG(8:0/i-24:0/16:0)
44852,FDB044592,TG(8:0/i-21:0/20:0)
44853,FDB044593,TG(10:0/i-19:0/i-14:0)
44854,FDB044594,TG(8:0/a-21:0/i-22:0)[rac]
44855,FDB044595,TG(10:0/a-21:0/13:0)[rac]
44856,FDB044596,TG(10:0/18:0/i-15:0)
44857,FDB044597,TG(8:0/i-18:0/i-20:0)
44858,FDB044598,TG(10:0/15:0/16:0)
44859,FDB044599,TG(10:0/19:0/14:0)
44860,FDB044600,TG(8:0/12:0/14:0)
44861,FDB044601,TG(10:0/13:0/i-12:0)
44862,FDB044602,TG(8:0/8:0/19:0)
44863,FDB044603,TG(8:0/14:0/i-21:0)
44864,FDB044604,TG(10:0/i-21:0/i-16:0)
44865,FDB044605,TG(8:0/a-15:0/16:0)[rac]
44866,FDB044606,TG(10:0/17:0/i-19:0)
44867,FDB044607,TG(10:0/21:0/a-25:0)[rac]
44868,FDB044608,TG(8:0/16:0/17:0)
44869,FDB044609,TG(8:0/a-17:0/i-19:0)[rac]
44870,FDB044610,TG(10:0/10:0/a-21:0)[rac]
44871,FDB044611,TG(8:0/8:0/18:0)
44872,FDB044612,TG(8:0/i-24:0/i-24:0)
44873,FDB044613,TG(10:0/15:0/14:0)
44874,FDB044614,TG(10:0/12:0/18:0)
44875,FDB044615,TG(10:0/i-24:0/i-19:0)
44876,FDB044616,TG(10:0/21:0/i-18:0)
44877,FDB044617,TG(8:0/20:0/15:0)
44878,FDB044618,TG(8:0/i-12:0/i-17:0)
44879,FDB044619,TG(10:0/i-21:0/i-19:0)
44880,FDB044620,TG(8:0/19:0/19:0)
44881,FDB044621,TG(8:0/i-21:0/i-14:0)
44882,FDB044622,TG(8:0/16:0/22:0)
44883,FDB044623,TG(8:0/20:0/i-21:0)
44884,FDB044624,TG(8:0/i-22:0/15:0)
44885,FDB044625,TG(10:0/i-21:0/a-21:0)[rac]
44886,FDB044626,TG(10:0/i-22:0/a-21:0)[rac]
44887,FDB044627,TG(8:0/i-12:0/i-15:0)
44888,FDB044628,TG(10:0/a-17:0/8:0)[rac]
44889,FDB044629,TG(10:0/13:0/12:0)
44890,FDB044630,TG(8:0/16:0/i-24:0)
44891,FDB044631,TG(10:0/8:0/22:0)
44892,FDB044632,TG(8:0/12:0/a-17:0)[rac]
44893,FDB044633,TG(8:0/10:0/a-17:0)[rac]
44894,FDB044634,TG(8:0/12:0/i-22:0)
44895,FDB044635,TG(8:0/a-13:0/a-25:0)[rac]
44896,FDB044636,TG(10:0/10:0/i-12:0)
44897,FDB044637,TG(8:0/i-24:0/a-21:0)[rac]
44898,FDB044638,TG(10:0/i-12:0/16:0)
44899,FDB044639,TG(10:0/i-17:0/i-17:0)
44900,FDB044640,TG(10:0/i-19:0/21:0)
44901,FDB044641,TG(10:0/20:0/i-14:0)
44902,FDB044642,TG(8:0/10:0/20:0)
44903,FDB044643,TG(8:0/i-20:0/a-13:0)[rac]
44904,FDB044644,TG(8:0/i-22:0/i-13:0)
44905,FDB044645,TG(10:0/12:0/19:0)
44906,FDB044646,TG(8:0/i-13:0/i-14:0)
44907,FDB044647,TG(10:0/20:0/14:0)
44908,FDB044648,TG(8:0/8:0/13:0)
44909,FDB044649,TG(10:0/a-21:0/i-15:0)[rac]
44910,FDB044650,TG(10:0/12:0/i-17:0)
44911,FDB044651,TG(8:0/i-12:0/13:0)
44912,FDB044652,TG(10:0/16:0/21:0)
44913,FDB044653,TG(10:0/a-21:0/i-24:0)[rac]
44914,FDB044654,TG(10:0/8:0/16:0)
44915,FDB044655,TG(8:0/i-14:0/i-15:0)
44916,FDB044656,TG(8:0/i-13:0/a-21:0)[rac]
44917,FDB044657,TG(10:0/21:0/13:0)
44918,FDB044658,TG(10:0/i-18:0/12:0)
44919,FDB044659,TG(10:0/15:0/19:0)
44920,FDB044660,TG(8:0/19:0/i-21:0)
44921,FDB044661,TG(10:0/i-24:0/14:0)
44922,FDB044662,TG(10:0/18:0/i-14:0)
44923,FDB044663,TG(10:0/12:0/a-25:0)[rac]
44924,FDB044664,TG(10:0/i-12:0/8:0)
44925,FDB044665,TG(10:0/i-20:0/i-24:0)
44926,FDB044666,TG(8:0/i-15:0/i-17:0)
44927,FDB044667,TG(10:0/17:0/i-21:0)
44928,FDB044668,TG(10:0/a-21:0/a-17:0)[rac]
44929,FDB044669,TG(8:0/i-21:0/i-15:0)
44930,FDB044670,TG(8:0/8:0/i-14:0)
44931,FDB044671,TG(10:0/i-14:0/20:0)
44932,FDB044672,TG(10:0/i-14:0/8:0)
44933,FDB044673,TG(10:0/19:0/8:0)
44934,FDB044674,TG(8:0/i-24:0/20:0)
44935,FDB044675,TG(10:0/i-16:0/20:0)
44936,FDB044676,TG(10:0/i-18:0/i-20:0)
44937,FDB044677,TG(10:0/21:0/i-24:0)
44938,FDB044678,TG(8:0/20:0/14:0)
44939,FDB044679,TG(10:0/i-12:0/15:0)
44940,FDB044680,TG(8:0/18:0/16:0)
44941,FDB044681,TG(10:0/20:0/i-12:0)
44942,FDB044682,TG(8:0/13:0/i-19:0)
44943,FDB044683,TG(10:0/i-24:0/i-16:0)
44944,FDB044684,TG(10:0/a-13:0/i-15:0)[rac]
44945,FDB044685,TG(10:0/a-17:0/a-25:0)[rac]
44946,FDB044686,TG(8:0/15:0/14:0)
44947,FDB044687,TG(8:0/13:0/i-12:0)
44948,FDB044688,TG(10:0/a-15:0/i-20:0)[rac]
44949,FDB044689,TG(10:0/21:0/i-22:0)
44950,FDB044690,TG(10:0/14:0/i-19:0)
44951,FDB044691,TG(8:0/18:0/i-17:0)
44952,FDB044692,TG(8:0/18:0/i-22:0)
44953,FDB044693,TG(10:0/19:0/18:0)
44954,FDB044694,TG(10:0/12:0/i-18:0)
44955,FDB044695,TG(10:0/i-15:0/20:0)
44956,FDB044696,TG(8:0/a-21:0/18:0)[rac]
44957,FDB044697,TG(8:0/a-17:0/i-21:0)[rac]
44958,FDB044698,TG(8:0/a-25:0/17:0)[rac]
44959,FDB044699,TG(10:0/20:0/18:0)
44960,FDB044700,TG(8:0/i-13:0/i-17:0)
44961,FDB044701,TG(8:0/15:0/19:0)
44962,FDB044702,TG(8:0/10:0/i-20:0)
44963,FDB044703,TG(10:0/18:0/i-12:0)
44964,FDB044704,TG(10:0/10:0/i-17:0)
44965,FDB044705,TG(10:0/i-20:0/16:0)
44966,FDB044706,TG(8:0/10:0/21:0)
44967,FDB044707,TG(8:0/i-21:0/21:0)
44968,FDB044708,TG(10:0/i-19:0/a-15:0)[rac]
44969,FDB044709,TG(10:0/i-14:0/i-20:0)
44970,FDB044710,TG(8:0/a-25:0/i-12:0)[rac]
44971,FDB044711,TG(8:0/14:0/a-13:0)[rac]
44972,FDB044712,TG(10:0/i-24:0/i-22:0)
44973,FDB044713,TG(10:0/18:0/16:0)
44974,FDB044714,TG(8:0/21:0/22:0)
44975,FDB044715,TG(8:0/10:0/i-12:0)
44976,FDB044716,TG(10:0/i-12:0/a-17:0)[rac]
44977,FDB044717,TG(8:0/i-16:0/19:0)
44978,FDB044718,TG(10:0/18:0/15:0)
44979,FDB044719,TG(8:0/14:0/i-19:0)
44980,FDB044720,TG(8:0/16:0/20:0)
44981,FDB044721,TG(8:0/i-24:0/13:0)
44982,FDB044722,TG(10:0/i-21:0/13:0)
44983,FDB044723,TG(8:0/i-14:0/a-17:0)[rac]
44984,FDB044724,TG(8:0/a-21:0/i-14:0)[rac]
44985,FDB044725,TG(10:0/15:0/a-15:0)[rac]
44986,FDB044726,TG(10:0/8:0/i-15:0)
44987,FDB044727,TG(10:0/i-17:0/20:0)
44988,FDB044728,TG(10:0/a-25:0/20:0)[rac]
44989,FDB044729,TG(8:0/a-17:0/i-17:0)[rac]
44990,FDB044730,TG(8:0/i-22:0/a-25:0)[rac]
44991,FDB044731,TG(10:0/i-18:0/22:0)
44992,FDB044732,TG(8:0/i-19:0/15:0)
44993,FDB044733,TG(8:0/i-17:0/i-24:0)
44994,FDB044734,TG(8:0/14:0/20:0)
44995,FDB044735,TG(10:0/a-17:0/i-15:0)[rac]
44996,FDB044736,TG(8:0/22:0/14:0)
44997,FDB044737,TG(8:0/21:0/a-15:0)[rac]
44998,FDB044738,TG(8:0/i-14:0/14:0)
44999,FDB044739,TG(10:0/i-19:0/a-17:0)[rac]
45000,FDB044740,TG(8:0/22:0/i-19:0)
45001,FDB044741,TG(10:0/16:0/i-17:0)
45002,FDB044742,TG(8:0/i-17:0/i-20:0)
45003,FDB044743,TG(10:0/i-22:0/16:0)
45004,FDB044744,TG(10:0/22:0/22:0)
45005,FDB044745,TG(10:0/19:0/21:0)
45006,FDB044746,TG(8:0/i-20:0/i-20:0)
45007,FDB044747,TG(8:0/16:0/i-13:0)
45008,FDB044748,TG(10:0/15:0/i-16:0)
45009,FDB044749,TG(8:0/i-15:0/16:0)
45010,FDB044750,TG(10:0/i-12:0/i-24:0)
45011,FDB044751,TG(10:0/a-21:0/i-19:0)[rac]
45012,FDB044752,TG(8:0/i-20:0/i-16:0)
45013,FDB044753,TG(8:0/19:0/a-25:0)[rac]
45014,FDB044754,TG(8:0/i-18:0/18:0)
45015,FDB044755,TG(10:0/20:0/19:0)
45016,FDB044756,TG(10:0/i-16:0/a-25:0)[rac]
45017,FDB044757,TG(8:0/a-15:0/21:0)[rac]
45018,FDB044758,TG(10:0/i-18:0/a-25:0)[rac]
45019,FDB044759,TG(10:0/14:0/a-25:0)[rac]
45020,FDB044760,TG(10:0/i-17:0/i-13:0)
45021,FDB044761,TG(8:0/a-13:0/i-22:0)[rac]
45022,FDB044762,TG(8:0/15:0/i-21:0)
45023,FDB044763,TG(10:0/a-13:0/16:0)[rac]
45024,FDB044764,TG(8:0/14:0/i-24:0)
45025,FDB044765,TG(10:0/i-20:0/i-18:0)
45026,FDB044766,TG(8:0/i-20:0/a-25:0)[rac]
45027,FDB044767,TG(8:0/i-16:0/i-19:0)
45028,FDB044768,TG(10:0/i-14:0/i-22:0)
45029,FDB044769,TG(10:0/8:0/i-22:0)
45030,FDB044770,TG(10:0/i-21:0/i-14:0)
45031,FDB044771,TG(10:0/8:0/18:0)
45032,FDB044772,TG(8:0/18:0/12:0)
45033,FDB044773,TG(8:0/i-14:0/12:0)
45034,FDB044774,TG(8:0/i-17:0/i-18:0)
45035,FDB044775,TG(10:0/12:0/i-14:0)
45036,FDB044776,TG(8:0/i-17:0/i-17:0)
45037,FDB044777,TG(8:0/i-24:0/i-12:0)
45038,FDB044778,TG(10:0/13:0/14:0)
45039,FDB044779,TG(8:0/8:0/20:0)
45040,FDB044780,TG(10:0/i-13:0/12:0)
45041,FDB044781,TG(10:0/i-17:0/15:0)
45042,FDB044782,TG(8:0/i-15:0/a-15:0)[rac]
45043,FDB044783,TG(8:0/i-14:0/i-13:0)
45044,FDB044784,TG(8:0/i-20:0/i-18:0)
45045,FDB044785,TG(10:0/a-25:0/a-13:0)[rac]
45046,FDB044786,TG(8:0/15:0/20:0)
45047,FDB044787,TG(10:0/i-18:0/i-17:0)
45048,FDB044788,TG(10:0/21:0/16:0)
45049,FDB044789,TG(10:0/8:0/i-24:0)
45050,FDB044790,TG(8:0/i-18:0/i-13:0)
45051,FDB044791,TG(8:0/i-14:0/18:0)
45052,FDB044792,TG(10:0/i-14:0/i-18:0)
45053,FDB044793,TG(10:0/i-13:0/15:0)
45054,FDB044794,TG(8:0/i-20:0/16:0)
45055,FDB044795,TG(8:0/i-14:0/16:0)
45056,FDB044796,TG(10:0/15:0/i-22:0)
45057,FDB044797,TG(8:0/i-22:0/16:0)
45058,FDB044798,TG(8:0/a-13:0/a-17:0)[rac]
45059,FDB044799,TG(10:0/a-15:0/18:0)[rac]
45060,FDB044800,TG(10:0/i-20:0/17:0)
45061,FDB044801,TG(8:0/a-17:0/20:0)[rac]
45062,FDB044802,TG(8:0/i-15:0/a-17:0)[rac]
45063,FDB044803,TG(8:0/i-21:0/i-20:0)
45064,FDB044804,TG(10:0/17:0/8:0)
45065,FDB044805,TG(8:0/i-14:0/19:0)
45066,FDB044806,TG(10:0/14:0/i-21:0)
45067,FDB044807,TG(8:0/21:0/i-13:0)
45068,FDB044808,TG(10:0/22:0/a-25:0)[rac]
45069,FDB044809,TG(10:0/13:0/a-25:0)[rac]
45070,FDB044810,TG(8:0/i-12:0/a-17:0)[rac]
45071,FDB044811,TG(8:0/i-21:0/18:0)
45072,FDB044812,TG(8:0/a-13:0/12:0)[rac]
45073,FDB044813,TG(8:0/15:0/i-17:0)
45074,FDB044814,TG(8:0/16:0/a-21:0)[rac]
45075,FDB044815,TG(10:0/a-13:0/13:0)[rac]
45076,FDB044816,TG(8:0/15:0/a-15:0)[rac]
45077,FDB044817,TG(8:0/i-18:0/i-18:0)
45078,FDB044818,TG(8:0/18:0/i-21:0)
45079,FDB044819,TG(10:0/17:0/16:0)
45080,FDB044820,TG(10:0/i-17:0/i-20:0)
45081,FDB044821,TG(10:0/i-18:0/i-24:0)
45082,FDB044822,TG(8:0/i-13:0/18:0)
45083,FDB044823,TG(10:0/20:0/17:0)
45084,FDB044824,TG(8:0/16:0/a-13:0)[rac]
45085,FDB044825,TG(8:0/a-13:0/22:0)[rac]
45086,FDB044826,TG(8:0/20:0/i-13:0)
45087,FDB044827,TG(10:0/a-13:0/i-24:0)[rac]
45088,FDB044828,TG(10:0/20:0/20:0)
45089,FDB044829,TG(8:0/a-13:0/i-19:0)[rac]
45090,FDB044830,TG(8:0/15:0/i-22:0)
45091,FDB044831,TG(8:0/19:0/i-16:0)
45092,FDB044832,TG(8:0/a-17:0/i-12:0)[rac]
45093,FDB044833,TG(8:0/a-21:0/i-12:0)[rac]
45094,FDB044834,TG(8:0/19:0/13:0)
45095,FDB044835,TG(10:0/i-22:0/18:0)
45096,FDB044836,TG(8:0/i-12:0/i-16:0)
45097,FDB044837,TG(10:0/21:0/i-12:0)
45098,FDB044838,TG(8:0/i-21:0/i-17:0)
45099,FDB044839,TG(8:0/10:0/22:0)
45100,FDB044840,MG(19:0/0:0/0:0)
45101,FDB044841,MG(0:0/19:0/0:0)
45102,FDB044842,MG(a-13:0/0:0/0:0)[rac]
45103,FDB044843,MG(i-18:0/0:0/0:0)
45104,FDB044844,MG(0:0/a-13:0/0:0)[rac]
45105,FDB044845,MG(i-16:0/0:0/0:0)
45106,FDB044846,MG(13:0/0:0/0:0)
45107,FDB044847,MG(i-17:0/0:0/0:0)
45108,FDB044848,MG(0:0/a-25:0/0:0)[rac]
45109,FDB044849,MG(0:0/a-17:0/0:0)[rac]
45110,FDB044850,MG(0:0/i-15:0/0:0)
45111,FDB044851,MG(i-22:0/0:0/0:0)
45112,FDB044852,MG(a-17:0/0:0/0:0)[rac]
45113,FDB044853,MG(0:0/i-17:0/0:0)
45114,FDB044854,MG(0:0/i-14:0/0:0)
45115,FDB044855,MG(i-20:0/0:0/0:0)
45116,FDB044856,MG(a-21:0/0:0/0:0)[rac]
45117,FDB044857,MG(17:0/0:0/0:0)
45118,FDB044858,MG(a-25:0/0:0/0:0)[rac]
45119,FDB044859,MG(0:0/i-12:0/0:0)
45120,FDB044860,MG(0:0/i-20:0/0:0)
45121,FDB044861,MG(i-12:0/0:0/0:0)
45122,FDB044862,MG(0:0/13:0/0:0)
45123,FDB044863,MG(0:0/a-15:0/0:0)[rac]
45124,FDB044864,MG(12:0/0:0/0:0)
45125,FDB044865,MG(0:0/a-21:0/0:0)[rac]
45126,FDB044866,MG(a-15:0/0:0/0:0)[rac]
45127,FDB044867,MG(10:0/0:0/0:0)
45128,FDB044868,MG(i-14:0/0:0/0:0)
45129,FDB044869,MG(0:0/21:0/0:0)
45130,FDB044870,MG(0:0/12:0/0:0)
45131,FDB044871,MG(0:0/i-13:0/0:0)
45132,FDB044872,MG(21:0/0:0/0:0)
45133,FDB044873,MG(0:0/i-24:0/0:0)
45134,FDB044874,MG(0:0/i-16:0/0:0)
45135,FDB044875,MG(0:0/10:0/0:0)
45136,FDB044876,MG(0:0/17:0/0:0)
45137,FDB044877,MG(0:0/i-19:0/0:0)
45138,FDB044878,MG(0:0/i-18:0/0:0)
45139,FDB044879,MG(i-15:0/0:0/0:0)
45140,FDB044880,MG(i-24:0/0:0/0:0)
45141,FDB044881,MG(0:0/i-21:0/0:0)
45142,FDB044882,MG(i-19:0/0:0/0:0)
65160,FDB064862,DG(8:0/0:0/8:0)
65161,FDB064863,DG(8:0/10:0/0:0)
65162,FDB064864,DG(8:0/0:0/10:0)
65163,FDB064865,DG(8:0/12:0/0:0)
65164,FDB064866,DG(8:0/0:0/12:0)
65165,FDB064867,DG(8:0/i-12:0/0:0)
65166,FDB064868,DG(8:0/0:0/i-12:0)
65167,FDB064869,DG(8:0/13:0/0:0)
65168,FDB064870,DG(8:0/0:0/13:0)
65169,FDB064871,DG(8:0/i-13:0/0:0)
65170,FDB064872,DG(8:0/0:0/i-13:0)
65171,FDB064873,DG(8:0/a-13:0/0:0)
65172,FDB064874,DG(8:0/0:0/a-13:0)
65173,FDB064875,DG(8:0/14:0/0:0)
65174,FDB064876,DG(8:0/0:0/14:0)
65175,FDB064877,DG(8:0/i-14:0/0:0)
65176,FDB064878,DG(8:0/0:0/i-14:0)
65177,FDB064879,DG(8:0/15:0/0:0)
65178,FDB064880,DG(8:0/0:0/15:0)
65179,FDB064881,DG(8:0/i-15:0/0:0)
65180,FDB064882,DG(8:0/0:0/i-15:0)
65181,FDB064883,DG(8:0/a-15:0/0:0)
65182,FDB064884,DG(8:0/0:0/a-15:0)
65183,FDB064885,DG(8:0/16:0/0:0)
65184,FDB064886,DG(8:0/0:0/16:0)
65185,FDB064887,DG(8:0/i-16:0/0:0)
65186,FDB064888,DG(8:0/0:0/i-16:0)
65187,FDB064889,DG(8:0/17:0/0:0)
65188,FDB064890,DG(8:0/0:0/17:0)
65189,FDB064891,DG(8:0/i-17:0/0:0)
65190,FDB064892,DG(8:0/0:0/i-17:0)
65191,FDB064893,DG(8:0/a-17:0/0:0)
65192,FDB064894,DG(8:0/0:0/a-17:0)
65193,FDB064895,DG(8:0/18:0/0:0)
65194,FDB064896,DG(8:0/0:0/18:0)
65195,FDB064897,DG(8:0/i-18:0/0:0)
65196,FDB064898,DG(8:0/0:0/i-18:0)
65197,FDB064899,DG(8:0/19:0/0:0)
65198,FDB064900,DG(8:0/0:0/19:0)
65199,FDB064901,DG(8:0/i-19:0/0:0)
65200,FDB064902,DG(8:0/0:0/i-19:0)
65201,FDB064903,DG(8:0/20:0/0:0)
65202,FDB064904,DG(8:0/0:0/20:0)
65203,FDB064905,DG(8:0/i-20:0/0:0)
65204,FDB064906,DG(8:0/0:0/i-20:0)
65205,FDB064907,DG(8:0/21:0/0:0)
65206,FDB064908,DG(8:0/0:0/21:0)
65207,FDB064909,DG(8:0/i-21:0/0:0)
65208,FDB064910,DG(8:0/0:0/i-21:0)
65209,FDB064911,DG(8:0/a-21:0/0:0)
65210,FDB064912,DG(8:0/0:0/a-21:0)
65211,FDB064913,DG(8:0/22:0/0:0)
65212,FDB064914,DG(8:0/0:0/22:0)
65213,FDB064915,DG(8:0/i-22:0/0:0)
65214,FDB064916,DG(8:0/0:0/i-22:0)
65215,FDB064917,DG(8:0/i-24:0/0:0)
65216,FDB064918,DG(8:0/0:0/i-24:0)
65217,FDB064919,DG(8:0/a-25:0/0:0)
65218,FDB064920,DG(8:0/0:0/a-25:0)
65219,FDB064921,DG(10:0/8:0/0:0)
65220,FDB064922,DG(10:0/0:0/8:0)
65221,FDB064923,DG(10:0/10:0/0:0)
65222,FDB064924,DG(10:0/0:0/10:0)
65223,FDB064925,DG(10:0/12:0/0:0)
65224,FDB064926,DG(10:0/0:0/12:0)
65225,FDB064927,DG(10:0/i-12:0/0:0)
65226,FDB064928,DG(10:0/0:0/i-12:0)
65227,FDB064929,DG(10:0/13:0/0:0)
65228,FDB064930,DG(10:0/0:0/13:0)
65229,FDB064931,DG(10:0/i-13:0/0:0)
65230,FDB064932,DG(10:0/0:0/i-13:0)
65231,FDB064933,DG(10:0/a-13:0/0:0)
65232,FDB064934,DG(10:0/0:0/a-13:0)
65233,FDB064935,DG(10:0/14:0/0:0)
65234,FDB064936,DG(10:0/0:0/14:0)
65235,FDB064937,DG(10:0/i-14:0/0:0)
65236,FDB064938,DG(10:0/0:0/i-14:0)
65237,FDB064939,DG(10:0/15:0/0:0)
65238,FDB064940,DG(10:0/0:0/15:0)
65239,FDB064941,DG(10:0/i-15:0/0:0)
65240,FDB064942,DG(10:0/0:0/i-15:0)
65241,FDB064943,DG(10:0/a-15:0/0:0)
65242,FDB064944,DG(10:0/0:0/a-15:0)
65243,FDB064945,DG(10:0/16:0/0:0)
65244,FDB064946,DG(10:0/0:0/16:0)
65245,FDB064947,DG(10:0/i-16:0/0:0)
65246,FDB064948,DG(10:0/0:0/i-16:0)
65247,FDB064949,DG(10:0/17:0/0:0)
65248,FDB064950,DG(10:0/0:0/17:0)
65249,FDB064951,DG(10:0/i-17:0/0:0)
65250,FDB064952,DG(10:0/0:0/i-17:0)
65251,FDB064953,DG(10:0/a-17:0/0:0)
65252,FDB064954,DG(10:0/0:0/a-17:0)
65253,FDB064955,DG(10:0/18:0/0:0)
65254,FDB064956,DG(10:0/0:0/18:0)
65255,FDB064957,DG(10:0/i-18:0/0:0)
65256,FDB064958,DG(10:0/0:0/i-18:0)
65257,FDB064959,DG(10:0/19:0/0:0)
65258,FDB064960,DG(10:0/0:0/19:0)
65259,FDB064961,DG(10:0/i-19:0/0:0)
65260,FDB064962,DG(10:0/0:0/i-19:0)
65261,FDB064963,DG(10:0/20:0/0:0)
65262,FDB064964,DG(10:0/0:0/20:0)
65263,FDB064965,DG(10:0/i-20:0/0:0)
65264,FDB064966,DG(10:0/0:0/i-20:0)
65265,FDB064967,DG(10:0/21:0/0:0)
65266,FDB064968,DG(10:0/0:0/21:0)
65267,FDB064969,DG(10:0/i-21:0/0:0)
65268,FDB064970,DG(10:0/0:0/i-21:0)
65269,FDB064971,DG(10:0/a-21:0/0:0)
65270,FDB064972,DG(10:0/0:0/a-21:0)
65271,FDB064973,DG(10:0/22:0/0:0)
65272,FDB064974,DG(10:0/0:0/22:0)
65273,FDB064975,DG(10:0/i-22:0/0:0)
65274,FDB064976,DG(10:0/0:0/i-22:0)
65275,FDB064977,DG(10:0/i-24:0/0:0)
65276,FDB064978,DG(10:0/0:0/i-24:0)
65277,FDB064979,DG(10:0/a-25:0/0:0)
65278,FDB064980,DG(10:0/0:0/a-25:0)
65279,FDB064981,DG(12:0/8:0/0:0)
65280,FDB064982,DG(12:0/0:0/8:0)
65281,FDB064983,DG(i-12:0/8:0/0:0)
65282,FDB064984,DG(i-12:0/0:0/8:0)
65283,FDB064985,DG(12:0/10:0/0:0)
65284,FDB064986,DG(12:0/0:0/10:0)
65285,FDB064987,DG(i-12:0/10:0/0:0)
65286,FDB064988,DG(i-12:0/0:0/10:0)
65287,FDB064989,DG(12:0/12:0/0:0)
65288,FDB064990,DG(12:0/0:0/12:0)
65289,FDB064991,DG(i-12:0/12:0/0:0)
65290,FDB064992,DG(i-12:0/0:0/12:0)
65291,FDB064993,DG(i-12:0/i-12:0/0:0)
65292,FDB064994,DG(i-12:0/0:0/i-12:0)
65293,FDB064995,DG(12:0/i-12:0/0:0)
65294,FDB064996,DG(12:0/0:0/i-12:0)
65295,FDB064997,DG(12:0/13:0/0:0)
65296,FDB064998,DG(12:0/0:0/13:0)
65297,FDB064999,DG(i-12:0/13:0/0:0)
65298,FDB065000,DG(i-12:0/0:0/13:0)
65299,FDB065001,DG(i-12:0/a-13:0/0:0)
65300,FDB065002,DG(i-12:0/0:0/a-13:0)
65301,FDB065003,DG(i-12:0/i-13:0/0:0)
65302,FDB065004,DG(i-12:0/0:0/i-13:0)
65303,FDB065005,DG(12:0/i-13:0/0:0)
65304,FDB065006,DG(12:0/0:0/i-13:0)
65305,FDB065007,DG(12:0/a-13:0/0:0)
65306,FDB065008,DG(12:0/0:0/a-13:0)
65307,FDB065009,DG(12:0/14:0/0:0)
65308,FDB065010,DG(12:0/0:0/14:0)
65309,FDB065011,DG(i-12:0/14:0/0:0)
